Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2026,Portland,69.8068,110,68.2523,124,101.995,303,106.501,225,111.905,273,109.669,178,-3.16816,204
2026,Portland St.,68.6516,173,67.4743,175,105.4,242,103.331,281,102.477,50,102.611,52,0.719947,159
2026,Prairie View A&M,74.2026,7,72.1848,10,103.11,283,100.976,316,109.526,206,114.91,283,-13.934,318
2026,Presbyterian,65.7973,306,63.9032,338,104.167,270,103.022,290,109.175,198,112.632,244,-9.60977,277
2026,Princeton,64.4245,345,63.2081,350,104.974,255,106.131,236,111.057,251,113.063,251,-6.93201,246
2026,Providence,72.266,21,71.0396,21,116.821,48,122.948,24,113.179,291,110.22,190,12.7275,63
2026,Purdue,66.3399,288,65.1459,294,123.996,2,129.735,2,104.504,89,98.5365,26,31.1988,7
2026,Purdue Fort Wayne,69.4299,133,67.8539,142,107.715,194,106.144,234,114.338,314,113.698,263,-7.55408,257
2026,Queens,70.5643,79,69.4008,69,119.755,22,116.156,77,117.897,346,118.483,335,-2.32752,192
2026,Quinnipiac,69.7737,114,69.6215,59,105.548,237,103.989,267,102.994,57,108.017,145,-4.02843,214
2026,Radford,72.4774,20,70.4427,31,109.019,169,106.341,227,109.645,209,113.581,261,-7.23932,254
2026,Rhode Island,66.3275,290,65.8476,259,106.185,223,107.298,208,103.171,61,104.44,82,2.85803,137
2026,Rice,66.929,252,65.3482,280,105.857,233,108.46,183,114.057,308,114.565,279,-6.10491,237
2026,Richmond,68.9904,149,67.9671,136,111.548,108,111.572,133,108.12,169,109.703,179,1.86943,141
2026,Rider,65.6644,315,65.6059,270,95.399,354,95.5749,354,116.738,342,120.047,348,-24.4724,357
2026,Robert Morris,66.3588,287,64.5998,320,114.675,70,111.42,136,109.281,199,109.812,182,1.60728,144
2026,Rutgers,66.1139,296,65.7651,262,104.768,261,110.62,148,113.37,296,109.513,175,1.10732,151
2026,Sacramento St.,72.4973,19,71.7982,12,105.247,246,107.286,209,116.317,333,115.869,303,-8.5828,269
2026,Sacred Heart,68.5931,175,68.5802,108,108.071,184,107.071,216,112.613,284,118.482,334,-11.4115,293
2026,Saint Francis,69.9877,100,69.8755,48,99.7669,328,99.5246,330,117.868,345,121.962,357,-22.437,354
2026,Saint Joseph's,68.4537,183,67.9566,138,104.441,265,105.586,246,102.17,48,102.361,48,3.22491,132
2026,Saint Louis,72.733,15,71.3495,17,121.688,10,120.827,41,96.5161,11,99.1428,33,21.684,27
2026,Saint Mary's,66.5121,278,65.2199,289,117.261,43,120.508,47,97.5063,17,96.9333,19,23.5747,22
2026,Saint Peter's,65.6327,317,65.5144,273,105.827,234,103.539,278,104.813,95,110.621,200,-7.08231,252
2026,Sam Houston St.,70.7486,67,70.0317,42,114.69,68,115.045,86,107.237,149,108.255,150,6.79009,104
2026,Samford,68.4298,185,66.9942,195,112.289,96,109.571,165,110.756,244,113.194,254,-3.62384,209
2026,San Diego,69.317,136,68.4577,112,105.037,252,108.419,185,114.176,309,114.217,272,-5.79846,234
2026,San Diego St.,69.3363,135,68.7942,103,109.457,156,114.403,94,99.4162,28,96.6141,17,17.7891,43
2026,San Francisco,66.7437,261,65.6395,266,109.614,152,113.489,102,110.07,222,109.517,176,3.97147,124
2026,San Jose St.,65.6137,318,64.8371,311,106.09,225,110.889,143,119.431,357,116.651,313,-5.76158,233
2026,Santa Clara,70.4825,82,69.9469,44,118.734,34,122.767,25,103.55,71,103.288,65,19.4786,36
2026,Seattle,68.9889,150,67.793,146,101.887,304,103.294,283,99.2397,27,98.2825,24,5.0113,114
2026,Seton Hall,66.5754,272,65.3044,284,105.455,239,109.158,169,97.1634,13,94.1372,12,15.0205,52
2026,Siena,64.4019,346,64.5326,323,109.708,150,107.42,203,103.119,59,110.551,198,-3.13066,201
2026,SIUE,65.7553,308,64.309,330,102.518,296,99.4347,332,99.223,25,106.404,115,-6.9692,248
2026,SMU,71.1029,50,68.8149,101,119.53,25,124.915,15,109.527,207,106.199,108,18.716,40
2026,South Alabama,65.6787,314,64.6118,319,108.28,177,106.636,222,104.483,88,109.107,163,-2.47184,195
2026,South Carolina,68.3925,188,66.46,226,109.716,149,113.039,106,110.564,239,105.014,91,8.02448,95
2026,South Carolina St.,70.3038,86,68.2298,126,95.1774,355,95.0134,357,116.551,337,120.382,350,-25.3686,358
2026,South Dakota,71.6584,37,69.9393,45,107.76,191,104.685,256,112.671,286,114.404,276,-9.7196,280
2026,South Dakota St.,68.0411,205,66.8001,209,109.369,161,108.016,192,108.882,190,112.113,231,-4.09656,217
2026,South Florida,73.3265,10,71.3529,16,116.535,53,117.266,62,103.865,76,102.654,53,14.6119,54
2026,Southeast Missouri,70.1825,91,69.1318,83,105.051,251,103.208,286,103.004,58,108.365,152,-5.15698,226
2026,Southeastern Louisiana,65.3375,326,65.0963,297,98.1169,342,99.2984,334,108.542,182,110.571,199,-11.2729,291
2026,Southern,71.8312,31,70.204,36,104.408,266,104.063,265,111.633,267,114.136,269,-10.0725,283
2026,Southern Illinois,70.1001,98,69.2057,80,102.258,300,103.827,271,99.2314,26,98.8732,30,4.95426,117
2026,Southern Indiana,68.5142,180,67.4124,176,97.1488,343,95.645,353,107.731,157,114.171,270,-18.5263,339
2026,Southern Miss,69.534,124,68.651,107,104.241,268,104.039,266,106.257,124,109.193,166,-5.1537,225
2026,Southern Utah,70.8286,62,70.0299,43,100.979,314,105.906,240,113.584,301,113.289,256,-7.38281,256
2026,St. Bonaventure,67.6927,219,66.8886,201,112.581,93,114.663,91,111.535,262,113.45,258,1.21334,149
2026,St. John's,71.5441,38,69.7755,51,114.676,69,119.609,53,98.9912,24,94.7812,14,24.8278,21
2026,St. Thomas,70.0696,99,68.4456,113,117.635,41,114.449,93,105.247,97,108.239,148,6.2106,107
2026,Stanford,68.4,187,66.9255,199,110.432,129,116.072,78,106.038,114,103.418,67,12.6533,65
2026,Stephen F. Austin,66.5125,277,65.9866,251,113.83,80,113.182,105,98.9762,23,103.885,75,9.29691,88
2026,Stetson,68.1365,200,66.8477,204,104.897,257,104.537,258,117.718,344,118.31,330,-13.7733,317
2026,Stonehill,66.467,280,66.0893,247,94.6867,357,91.6888,363,103.736,74,109.974,185,-18.2848,337
2026,Stony Brook,66.3795,285,66.0319,250,104.444,264,105.214,252,106.606,136,109.783,181,-4.56862,221
2026,Syracuse,68.0949,203,67.6457,158,109.551,154,115.98,79,106.714,137,105.263,96,10.7167,77
2026,Tarleton St.,70.3459,85,69.2256,77,101.623,306,104.45,260,106.381,129,108.231,147,-3.78078,211
2026,TCU,69.9342,105,67.7535,149,110.189,134,113.582,101,101.085,42,97.9501,22,15.6318,49
2026,Temple,65.3227,328,64.7288,314,111.057,114,111.979,124,108.959,194,112.327,235,-0.347987,169
2026,Tennessee,67.5939,224,65.028,300,117.221,45,120.944,39,101.585,46,94.9567,15,25.9874,18
2026,Tennessee Martin,66.2749,293,64.3246,329,102.928,287,100.734,317,97.1902,15,104.807,89,-4.0732,216
2026,Tennessee St.,70.9458,60,70.3036,34,109.33,164,108.515,179,104.779,94,112.001,230,-3.48646,207
2026,Tennessee Tech,68.2839,194,66.7223,216,103.111,282,102.655,297,110.298,232,115.822,302,-13.1669,310
2026,Texas,68.141,199,66.1729,242,121.128,12,127.319,7,110.44,237,106.252,110,21.0679,29
2026,Texas A&M,72.9744,14,70.5039,29,119.059,32,120.429,48,107.177,148,101.148,40,19.2805,37
2026,Texas A&M Corpus Chris,67.0499,247,66.5068,222,101.369,308,103.65,275,103.855,75,105.21,94,-1.56039,186
2026,Texas Southern,70.8834,61,68.8152,100,103.754,278,103.255,284,111.241,258,115.096,289,-11.8412,297
2026,Texas St.,67.2731,235,65.9834,252,105.253,245,103.922,268,105.895,108,110.408,195,-6.48691,242
2026,Texas Tech,68.4532,184,66.5968,219,119.347,28,126.462,9,105.27,98,98.8066,29,27.6549,13
2026,The Citadel,64.8234,337,64.2448,331,101.004,313,98.7914,338,118.676,352,119.86,346,-21.0683,351
2026,Toledo,69.7042,118,68.0742,131,114.266,73,114.193,97,111.692,270,112.645,245,1.54804,145
2026,Towson,64.258,347,63.5182,345,103.118,281,104.273,262,104.195,81,105.369,98,-1.09649,177
2026,Troy,67.0154,250,64.8407,310,111.954,103,111.05,141,107.054,144,110.147,186,0.903162,155
2026,Tulane,67.8881,213,66.7474,214,105.753,236,108.048,190,108.394,178,110.198,188,-2.14995,191
2026,Tulsa,68.9546,152,67.9261,141,122.64,6,122.072,33,106.318,128,108.241,149,13.8305,57
2026,UAB,70.6972,73,68.9109,97,109.21,165,109.789,164,103.41,65,105.253,95,4.53639,120
2026,UC Davis,70.9847,58,68.3769,118,108.035,185,109.836,163,107.15,147,108.875,161,0.960542,154
2026,UC Irvine,70.5408,80,68.3508,120,102.262,299,103.249,285,96.2207,8,97.8227,21,5.426,110
2026,UC Riverside,71.028,56,68.4278,114,100.735,315,103.31,282,110.936,249,111.019,211,-7.70935,258
2026,UC San Diego,69.7884,112,67.4778,174,107.911,188,109.213,168,100.946,39,103.975,76,5.23863,113
2026,UC Santa Barbara,67.0079,251,64.1255,334,113.625,82,114.6,92,108.364,177,111.108,212,3.49166,131
2026,UCF,70.6946,75,68.9853,92,116.109,58,122.54,26,110.157,225,106.208,109,16.3316,48
2026,UCLA,66.0197,302,64.6782,318,116.295,55,122.248,32,107.441,152,103.701,71,18.547,41
2026,UMass Lowell,69.0875,145,69.068,88,104.107,273,102.649,298,112.571,283,117.458,324,-14.8091,323
2026,UMBC,66.3633,286,65.9068,255,110.563,125,106.289,229,102.706,52,110.834,207,-4.54513,220
2026,UNC Asheville,67.0318,248,64.5656,322,105.511,238,104.838,254,108.993,195,111.904,229,-7.06594,251
2026,UNC Greensboro,68.8619,157,67.703,153,110.088,135,107.789,198,118.7,353,120.433,351,-12.6448,305
2026,UNC Wilmington,66.0542,300,64.7407,313,114.206,75,112.971,109,101.399,45,106.079,107,6.89217,103
2026,UNLV,70.737,70,69.9351,46,111.009,116,114.897,88,111.595,265,110.636,201,4.26094,123
2026,USC,71.1161,49,70.3858,32,108.291,176,114.319,95,107.266,150,102.007,45,12.312,67
2026,USC Upstate,69.4014,134,67.7256,152,100.729,316,99.4707,331,107.849,160,111.139,213,-11.6687,296
2026,UT Arlington,66.7647,260,65.141,295,100.532,317,103.019,291,101.321,44,102.829,58,0.190148,163
2026,UT Rio Grande Valley,66.7397,262,66.3523,228,109.374,160,110.995,142,105.359,102,107.343,129,3.65272,128
2026,Utah,68.41,186,66.2824,231,108.182,180,113.92,100,113.665,302,108.95,162,4.96962,116
2026,Utah St.,68.1096,201,67.6562,156,120.824,13,123.394,20,102.831,54,101.573,42,21.8205,26
2026,Utah Tech,67.9128,209,65.9056,256,106.445,218,110.461,155,109.484,204,112.167,233,-1.70677,188
2026,Utah Valley,69.7518,115,68.9618,94,110.229,133,112.447,120,98.624,22,102.823,57,9.62461,84
2026,UTEP,65.6002,319,64.9883,304,99.9628,326,101.85,307,110.497,238,111.564,218,-9.714,279
2026,UTSA,69.6471,119,68.3138,122,96.7654,346,100.102,325,119.051,356,118.428,332,-18.3266,338
2026,Valparaiso,66.1969,295,65.0305,299,106.246,221,108.985,173,106.545,134,107.805,140,1.18046,150
2026,Vanderbilt,71.3407,46,69.158,82,121.343,11,125.264,13,104.435,87,98.6744,27,26.5891,15
2026,VCU,70.4349,83,69.348,72,118.642,35,120.52,46,103.535,70,103.546,70,16.974,45
2026,Vermont,64.7888,340,65.0133,301,110.921,119,107.149,214,106.468,133,113.627,262,-6.47838,241
2026,Villanova,66.2742,294,64.7035,317,115.41,63,120.589,44,105.19,96,100.423,37,20.1664,34
2026,Virginia,66.6395,268,65.6162,268,119.654,23,122.307,28,99.8968,31,96.0507,16,26.2559,17
2026,Virginia Tech,68.089,204,66.8462,205,112.951,86,117.085,64,107.097,146,103.231,64,13.8542,56
2026,VMI,67.5746,226,66.6242,218,101.277,310,99.2596,335,123.242,362,125.221,364,-25.961,360
2026,Wagner,65.4728,322,65.5463,272,105.097,250,102.983,292,110.03,220,116.683,314,-13.7001,314
2026,Wake Forest,69.8813,108,67.934,140,112.45,94,116.953,65,109.803,216,106.258,112,10.6948,78
2026,Washington,67.6628,221,66.748,213,111.742,107,116.493,73,107.08,145,101.8,44,14.6928,53
2026,Washington St.,68.9112,155,67.677,155,110.032,138,114.726,90,112.388,279,111.799,227,2.92751,134
2026,Weber St.,69.8854,107,68.461,111,112.601,92,112.35,121,111.213,257,113.835,267,-1.48528,184
2026,West Georgia,69.9008,106,68.8862,99,106.05,228,102.479,299,113.977,306,115.361,292,-12.8818,307
2026,West Virginia,63.8142,357,62.1649,363,107.986,186,111.588,132,99.949,32,98.2154,23,13.3725,60
2026,Western Carolina,68.9338,153,67.8298,144,111.376,109,109.899,161,114.051,307,115.902,305,-6.00299,235
2026,Western Illinois,67.319,230,66.4811,225,93.5522,361,92.8537,359,116.383,335,121.361,354,-28.5074,364
2026,Western Kentucky,70.7806,65,69.7475,53,109.34,163,108.744,176,105.604,107,106.332,114,2.41228,138
2026,Western Michigan,69.2019,139,67.6016,162,106.707,213,108.219,187,116.071,330,117.137,319,-8.91828,271
2026,Wichita St.,67.1346,242,66.1013,246,111.902,106,112.634,118,102.717,53,103.722,72,8.91155,90
2026,William & Mary,74.1333,8,72.8254,5,111.109,113,111.703,130,106.244,123,108.696,159,3.00628,133
2026,Winthrop,71.3605,44,69.4162,67,114.078,77,112.768,115,107.911,163,110.752,203,2.01539,139
2026,Wisconsin,69.6365,121,69.2932,75,117.804,40,123.701,19,107.998,166,102.719,54,20.982,30
2026,Wofford,68.5007,181,67.8351,143,113.997,78,109.886,162,114.183,310,116.849,316,-6.96352,247
2026,Wright St.,68.7147,169,66.7795,210,115.081,66,112.221,122,109.961,218,111.151,214,1.06979,152
2026,Wyoming,67.6732,220,66.2431,233,112.013,102,114.077,99,108.019,167,106.99,125,7.08699,100
2026,Xavier,71.5296,39,70.1376,38,109.028,168,115.86,80,110.565,240,107.695,135,8.16446,93
2026,Yale,65.8068,305,64.4698,324,120.652,15,120.817,42,108.515,181,110.461,196,10.3556,80
2026,Youngstown St.,68.8529,158,67.1942,183,109.992,141,106.282,231,108.837,188,109.889,183,-3.6072,208
